"","dictionaryID","cancerInstituteName","sourceName","localDictID","elementUsageNotes"
"67","DE290","CDiseaseGradeSchemeID","DiseaseGradeSchemeId","CRC010","The disease specific (histopathological) grading scheme applies only to those cancer sites where an alternative grading system has been developed that gives a more specific measure of the aggressiveness of the cancer. Select the grading scheme used and then record the applicable measurement (score, grade or thickness) See Person with cancer?disease grading scheme version and Person with cancer?disease grade score.

Gleason Grade for Prostate after prostatectomy is collected in a separate field."
"68","DE145","CDiseaseGradeSchemeIDNotification","DiseaseGradeSchemeId","NOT109","The disease specific (histopathological) grading scheme applies only to those cancer sites where an alternative grading system has been developed that gives a more specific measure of the aggressiveness of the cancer. Select the grading scheme used and then record the applicable measurement (score, grade or thickness) See Person with cancer?disease grading scheme version and Person with cancer?disease grade score.

Gleason Grade for Prostate after prostatectomy is collected in a separate field."
"69","DE301","CDiseaseGradeSchemeVersion","DiseaseGradeSchemeVersion","CRC011","The disease specific (histopathological) grading system applies only to those cancer sites where an alternative grading system has been developed that gives a more specific measure of the aggressiveness of the cancer. Select the grading scheme used and then record the version or edition number used. See Person with cancer?disease grading scheme and Person with cancer?disease grade score"
"70","DE406","CDiseaseGradeSchemeVersion","DiseaseGradeSchemeVersion","notAvailable",NA
"71","DE147","CDiseaseGradeSchemeVersionNotification","DiseaseGradeSchemeVersion","NOT110","The disease specific (histopathological) grading system applies only to those cancer sites where an alternative grading system has been developed that gives a more specific measure of the aggressiveness of the cancer. Select the grading scheme used and then record the version or edition number used. See Person with cancer?disease grading scheme and Person with cancer?disease grade score"
"72","DE312","CDiseaseGradeScore","DiseaseGradeScore","CRC012","The disease specific grade, score or measurement is calculated by the pathologist and reported according to the disease specific grading system being used."
"73","DE148","CDiseaseGradeScoreNotification","DiseaseGradeScore","NOT111","The disease specific grade, score or measurement is calculated by the pathologist and reported according to the disease specific grading system being used."
"74","DE407","CDistanceFromAnalVerge","DistanceFromAnalVerge","notAvailable",NA
"75","DE319","CDistanceFromAnalVergeNotification","DistanceFromAnalVerge","NOTC011","This item is collected for rectal cancers only. 

A tumour may be described as rectal on clinical examination but surgically found to be arising above the peritoneal reflection and therefore colonic in origin. In these circumstances the surgical findings or pathology report should be used to identify the primary site."
"76","DE408","CERStatusID","ERStatusId","notAvailable",NA
"77","DE299","CERStatusIDNotification","ERStatusId","NOTB011","Where the pathologist has stated the test result in the conclusion of the pathology report as being positive, negative or equivocal this value should be coded. If the report does not specifically state the test result, this should be interpreted from the reported % nuclei stained positive. If => 1% of nuclei are reported as stained regardless of stain intensity (weak, intermediate or high/strong) the result is positive. If % nuclei stained is <1% the result is negative. Definitions from NBOCC & ACN Pathology Reporting Guidelines."
"78","DE11","CFirstCancerConsultationDate","ConsultationDate","CRE036","This item is collected for the purpose of monitoring indicators of access to services, including time from referral to consultation and time from consultation to treatment.
"
"79","DE196","CFirstCancerConsultationDateNotification","ConsultationDate","NOT208","This item is collected for the purpose of monitoring indicators of access to services, including time from referral to consultation and time from consultation to treatment.
"
"80","DE409","CGleasonRadicalID","GleasonRadicalId","notAvailable",NA
"81","DE330","CGleasonRadicalIDNotification","GleasonRadicalId","NOTP002",NA
"82","DE366","CGroupID","Group ID","notAvailable",NA
"83","DE279","CHaematologyCellTypeID","HaematologyCellTypeId","CRC009","Cell type ID codes describe the lineage or phenotype of the cell that became malignant. The codes apply to lymphomas and leukemias.

Lymphoid neoplasms are malignancies of B-cells, T-cells, and NK-cells. Classification of specific malignancies is based on the WHO Classification of Lymphoid Neoplasms, 4th Ed. 

See the ICD-O-3 chapter Morphology for further instructions on coding grade."
"84","DE144","CHaematologyCellTypeIDNotification","HaematologyCellTypeId","NOT108","Cell type ID codes describe the lineage or phenotype of the cell that became malignant. The codes apply to lymphomas and leukemias.

Lymphoid neoplasms are malignancies of B-cells, T-cells, and NK-cells. Classification of specific malignancies is based on the WHO Classification of Lymphoid Neoplasms, 4th Ed. 

See the ICD-O-3 chapter Morphology for further instructions on coding grade."
